id,customer_id,product_id,session_id,recipe_id,imaging_strategy,quantity,currency,timestamp,price,link
34699576,1622,25141,dc5e33e9-97ec-4c73-8c18-afa9ad01c412,38438514,webGL,1,USD,2022-12-01 10:35:39,999,https://cdn-prod.fluidconfigure.com/api/recipe/38438514?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34699628,1622,25141,dc5e33e9-97ec-4c73-8c18-afa9ad01c412,24562785,webGL,1,USD,2022-12-01 10:40:27,999,https://cdn-prod.fluidconfigure.com/api/recipe/24562785?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34699687,1622,25141,dc5e33e9-97ec-4c73-8c18-afa9ad01c412,53204592,webGL,1,USD,2022-12-01 10:45:18,999,https://cdn-prod.fluidconfigure.com/api/recipe/53204592?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34699748,1622,25141,dc5e33e9-97ec-4c73-8c18-afa9ad01c412,42520793,webGL,1,USD,2022-12-01 10:50:51,999,https://cdn-prod.fluidconfigure.com/api/recipe/42520793?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34699767,1622,25141,dc5e33e9-97ec-4c73-8c18-afa9ad01c412,52256352,webGL,1,USD,2022-12-01 10:52:39,999,https://cdn-prod.fluidconfigure.com/api/recipe/52256352?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34814225,1622,25141,dd649c80-776f-41d4-aff9-d511c8a993db,33114798,webGL,1,USD,2022-12-05 9:58:50,90,https://cdn-prod.fluidconfigure.com/api/recipe/33114798?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34814265,1622,25141,dd649c80-776f-41d4-aff9-d511c8a993db,43558377,webGL,1,USD,2022-12-05 10:01:57,90,https://cdn-prod.fluidconfigure.com/api/recipe/43558377?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34814329,1622,25141,dd649c80-776f-41d4-aff9-d511c8a993db,87238277,webGL,1,USD,2022-12-05 10:08:17,90,https://cdn-prod.fluidconfigure.com/api/recipe/87238277?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34814380,1622,25141,dd649c80-776f-41d4-aff9-d511c8a993db,39476169,webGL,1,USD,2022-12-05 10:11:54,90,https://cdn-prod.fluidconfigure.com/api/recipe/39476169?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34814399,1622,25141,dd649c80-776f-41d4-aff9-d511c8a993db,44451671,webGL,1,USD,2022-12-05 10:14:25,90,https://cdn-prod.fluidconfigure.com/api/recipe/44451671?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34814431,1622,25141,dd649c80-776f-41d4-aff9-d511c8a993db,27473894,webGL,1,USD,2022-12-05 10:18:22,90,https://cdn-prod.fluidconfigure.com/api/recipe/27473894?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34814432,1622,25141,dd649c80-776f-41d4-aff9-d511c8a993db,26715857,webGL,1,USD,2022-12-05 10:17:36,90,https://cdn-prod.fluidconfigure.com/api/recipe/26715857?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34814466,1622,25141,dd649c80-776f-41d4-aff9-d511c8a993db,27792841,webGL,1,USD,2022-12-05 10:20:36,90,https://cdn-prod.fluidconfigure.com/api/recipe/27792841?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34814568,1622,25141,dd649c80-776f-41d4-aff9-d511c8a993db,29251469,webGL,1,USD,2022-12-05 10:29:10,90,https://cdn-prod.fluidconfigure.com/api/recipe/29251469?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34814926,1622,25141,dd649c80-776f-41d4-aff9-d511c8a993db,73720915,webGL,1,USD,2022-12-05 10:57:02,90,https://cdn-prod.fluidconfigure.com/api/recipe/73720915?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34814996,1622,25141,dd649c80-776f-41d4-aff9-d511c8a993db,38361109,webGL,1,USD,2022-12-05 11:02:16,90,https://cdn-prod.fluidconfigure.com/api/recipe/38361109?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34815019,1622,25141,dd649c80-776f-41d4-aff9-d511c8a993db,12815911,webGL,1,USD,2022-12-05 11:03:53,90,https://cdn-prod.fluidconfigure.com/api/recipe/12815911?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967411,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,18085712,webGL,1,USD,2022-11-17 0:04:15,90,https://cdn-prod.fluidconfigure.com/api/recipe/18085712?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967424,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,31770877,webGL,1,USD,2022-11-17 0:05:33,90,https://cdn-prod.fluidconfigure.com/api/recipe/31770877?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967474,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,32204436,webGL,1,USD,2022-11-17 0:07:33,90,https://cdn-prod.fluidconfigure.com/api/recipe/32204436?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967508,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,23819334,webGL,1,USD,2022-11-17 0:09:12,90,https://cdn-prod.fluidconfigure.com/api/recipe/23819334?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967542,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,32407790,webGL,1,USD,2022-11-17 0:10:41,90,https://cdn-prod.fluidconfigure.com/api/recipe/32407790?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967760,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,21370647,webGL,1,USD,2022-11-17 0:22:03,90,https://cdn-prod.fluidconfigure.com/api/recipe/21370647?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967780,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,26472085,webGL,1,USD,2022-11-17 0:22:56,90,https://cdn-prod.fluidconfigure.com/api/recipe/26472085?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967811,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,19003764,webGL,1,USD,2022-11-17 0:24:05,90,https://cdn-prod.fluidconfigure.com/api/recipe/19003764?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967823,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,36703268,webGL,1,USD,2022-11-17 0:25:14,90,https://cdn-prod.fluidconfigure.com/api/recipe/36703268?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967849,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,58748194,webGL,1,USD,2022-11-17 0:26:18,90,https://cdn-prod.fluidconfigure.com/api/recipe/58748194?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967882,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,52047831,webGL,1,USD,2022-11-17 0:27:06,90,https://cdn-prod.fluidconfigure.com/api/recipe/52047831?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967887,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,96366086,webGL,1,USD,2022-11-17 0:28:17,90,https://cdn-prod.fluidconfigure.com/api/recipe/96366086?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967892,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,36547848,webGL,1,USD,2022-11-17 0:27:48,90,https://cdn-prod.fluidconfigure.com/api/recipe/36547848?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967912,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,33666288,webGL,1,USD,2022-11-17 0:28:45,90,https://cdn-prod.fluidconfigure.com/api/recipe/33666288?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967919,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,13143014,webGL,1,USD,2022-11-17 0:29:34,90,https://cdn-prod.fluidconfigure.com/api/recipe/13143014?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967938,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,46501385,webGL,1,USD,2022-11-17 0:30:25,90,https://cdn-prod.fluidconfigure.com/api/recipe/46501385?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967951,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,18306540,webGL,1,USD,2022-11-17 0:31:32,90,https://cdn-prod.fluidconfigure.com/api/recipe/18306540?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33967981,1622,25141,e2549a3e-6dc6-47e5-a1e9-84070d759ae0,35513834,webGL,1,USD,2022-11-17 0:32:44,90,https://cdn-prod.fluidconfigure.com/api/recipe/35513834?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34725877,1622,25141,eaa70d02-4a21-46e7-855a-133d7da55a4f,63187828,webGL,1,USD,2022-12-02 8:50:02,80,https://cdn-prod.fluidconfigure.com/api/recipe/63187828?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34726266,1622,25141,eaa70d02-4a21-46e7-855a-133d7da55a4f,32146796,webGL,1,USD,2022-12-02 9:24:30,80,https://cdn-prod.fluidconfigure.com/api/recipe/32146796?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34727394,1622,25141,f04203d0-ab24-416e-8c50-eebcaaa4dd32,41088465,webGL,1,USD,2022-12-02 11:11:52,90,https://cdn-prod.fluidconfigure.com/api/recipe/41088465?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34727638,1622,25141,f04203d0-ab24-416e-8c50-eebcaaa4dd32,18165438,webGL,1,USD,2022-12-02 11:33:54,90,https://cdn-prod.fluidconfigure.com/api/recipe/18165438?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34727975,1622,25141,f04203d0-ab24-416e-8c50-eebcaaa4dd32,31082024,webGL,1,USD,2022-12-02 12:07:10,90,https://cdn-prod.fluidconfigure.com/api/recipe/31082024?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34819058,1622,25141,f4638d81-cc5a-40f1-a282-78895cada296,86224059,webGL,1,USD,2022-12-05 14:51:47,90,https://cdn-prod.fluidconfigure.com/api/recipe/86224059?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34645007,1622,25141,fde5ae50-7da0-4522-9f2b-8af2193c3476,55663537,webGL,1,USD,2022-11-29 8:39:12,90,https://cdn-prod.fluidconfigure.com/api/recipe/55663537?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34700274,1622,25321,0a949318-3ff3-4798-b721-20a9563a9fd1,41139952,webGL,1,USD,2022-12-01 11:36:15,90,https://cdn-prod.fluidconfigure.com/api/recipe/41139952?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34700278,1622,25321,0a949318-3ff3-4798-b721-20a9563a9fd1,44462383,webGL,1,USD,2022-12-01 11:35:37,90,https://cdn-prod.fluidconfigure.com/api/recipe/44462383?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33985556,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,25382447,webGL,1,USD,2022-11-17 17:37:46,90,https://cdn-prod.fluidconfigure.com/api/recipe/25382447?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33985891,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,38410732,webGL,1,USD,2022-11-17 17:45:11,90,https://cdn-prod.fluidconfigure.com/api/recipe/38410732?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33985959,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,31293692,webGL,1,USD,2022-11-17 17:46:47,90,https://cdn-prod.fluidconfigure.com/api/recipe/31293692?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33985988,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,21299019,webGL,1,USD,2022-11-17 17:48:26,90,https://cdn-prod.fluidconfigure.com/api/recipe/21299019?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986060,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,27122156,webGL,1,USD,2022-11-17 17:49:47,90,https://cdn-prod.fluidconfigure.com/api/recipe/27122156?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986122,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,54540978,webGL,1,USD,2022-11-17 17:50:46,90,https://cdn-prod.fluidconfigure.com/api/recipe/54540978?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986131,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,62468207,webGL,1,USD,2022-11-17 17:51:24,90,https://cdn-prod.fluidconfigure.com/api/recipe/62468207?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986182,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,27385625,webGL,1,USD,2022-11-17 17:53:19,90,https://cdn-prod.fluidconfigure.com/api/recipe/27385625?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986257,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,55446025,webGL,1,USD,2022-11-17 17:54:55,90,https://cdn-prod.fluidconfigure.com/api/recipe/55446025?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986315,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,89680167,webGL,1,USD,2022-11-17 17:56:06,90,https://cdn-prod.fluidconfigure.com/api/recipe/89680167?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986319,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,28276483,webGL,1,USD,2022-11-17 17:56:28,90,https://cdn-prod.fluidconfigure.com/api/recipe/28276483?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986327,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,21352781,webGL,1,USD,2022-11-17 17:55:47,90,https://cdn-prod.fluidconfigure.com/api/recipe/21352781?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986363,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,52066876,webGL,1,USD,2022-11-17 17:57:10,90,https://cdn-prod.fluidconfigure.com/api/recipe/52066876?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986376,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,12874140,webGL,1,USD,2022-11-17 17:57:36,90,https://cdn-prod.fluidconfigure.com/api/recipe/12874140?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986398,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,68842040,webGL,1,USD,2022-11-17 17:58:31,90,https://cdn-prod.fluidconfigure.com/api/recipe/68842040?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986431,1622,25321,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,37081734,webGL,1,USD,2022-11-17 17:59:30,90,https://cdn-prod.fluidconfigure.com/api/recipe/37081734?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33924012,1622,25321,18377956-41c7-4942-89b4-8619b2951a3c,25776280,webGL,1,USD,2022-11-15 2:01:45,0,https://cdn-prod.fluidconfigure.com/api/recipe/25776280?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34698222,1622,25321,2c1722f7-664c-4cdb-a0bf-0b9b9926ad16,94654760,webGL,1,USD,2022-12-01 8:11:39,90,https://cdn-prod.fluidconfigure.com/api/recipe/94654760?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34699214,1622,25321,30db19fc-fc6c-44d6-b648-5e837fba9b2c,87677493,webGL,1,USD,2022-12-01 10:04:46,999,https://cdn-prod.fluidconfigure.com/api/recipe/87677493?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34704748,1622,25321,57974294-df8b-4f1b-9f83-5ec7ac8fe87d,28043738,webGL,1,USD,2022-12-01 15:43:32,80,https://cdn-prod.fluidconfigure.com/api/recipe/28043738?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34704828,1622,25321,57974294-df8b-4f1b-9f83-5ec7ac8fe87d,54226938,webGL,1,USD,2022-12-01 15:45:36,80,https://cdn-prod.fluidconfigure.com/api/recipe/54226938?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33983860,1622,25321,5a48ee79-0b18-4f82-a806-4a95fffffaef,24586521,webGL,1,USD,2022-11-17 17:02:09,90,https://cdn-prod.fluidconfigure.com/api/recipe/24586521?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33984709,1622,25321,61b3a8fa-9139-469c-8650-4d0943f63320,11176207,webGL,1,USD,2022-11-17 17:20:56,90,https://cdn-prod.fluidconfigure.com/api/recipe/11176207?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33985153,1622,25321,61b3a8fa-9139-469c-8650-4d0943f63320,33222447,webGL,1,USD,2022-11-17 17:29:25,90,https://cdn-prod.fluidconfigure.com/api/recipe/33222447?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34676611,1622,25321,61fe3734-fb66-494a-bcb4-136a68a08b51,24147743,webGL,1,USD,2022-11-30 12:58:13,80,https://cdn-prod.fluidconfigure.com/api/recipe/24147743?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34676907,1622,25321,61fe3734-fb66-494a-bcb4-136a68a08b51,58721399,webGL,1,USD,2022-11-30 13:19:43,80,https://cdn-prod.fluidconfigure.com/api/recipe/58721399?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34677023,1622,25321,61fe3734-fb66-494a-bcb4-136a68a08b51,59448358,webGL,1,USD,2022-11-30 13:26:40,80,https://cdn-prod.fluidconfigure.com/api/recipe/59448358?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34677382,1622,25321,61fe3734-fb66-494a-bcb4-136a68a08b51,17036403,webGL,1,USD,2022-11-30 13:46:12,80,https://cdn-prod.fluidconfigure.com/api/recipe/17036403?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34677598,1622,25321,61fe3734-fb66-494a-bcb4-136a68a08b51,64957934,webGL,1,USD,2022-11-30 13:58:20,80,https://cdn-prod.fluidconfigure.com/api/recipe/64957934?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34675301,1622,25321,77ff1d96-ea86-4b55-a47c-9bcee43382dd,36556579,webGL,1,USD,2022-11-30 11:00:59,80,https://cdn-prod.fluidconfigure.com/api/recipe/36556579?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34580268,1622,25321,ab6fefce-2d76-4904-8fe4-2e949b9cddec,97638400,webGL,1,USD,2022-11-28 15:54:57,107.75,https://cdn-prod.fluidconfigure.com/api/recipe/97638400?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34580754,1622,25321,ab6fefce-2d76-4904-8fe4-2e949b9cddec,16119414,webGL,1,USD,2022-11-28 16:04:02,112,https://cdn-prod.fluidconfigure.com/api/recipe/16119414?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33984010,1622,25321,ac853e33-6934-4254-a8ae-33f48099b9d1,38984490,webGL,1,USD,2022-11-17 17:07:31,90,https://cdn-prod.fluidconfigure.com/api/recipe/38984490?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33984450,1622,25321,ac853e33-6934-4254-a8ae-33f48099b9d1,31560448,webGL,1,USD,2022-11-17 17:16:18,90,https://cdn-prod.fluidconfigure.com/api/recipe/31560448?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34133580,1622,25321,bb49f9c4-e0bd-465e-86e2-fdd78371ac42,44582816,webGL,1,USD,2022-11-21 17:18:40,95.25,https://cdn-prod.fluidconfigure.com/api/recipe/44582816?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34674060,1622,25321,c58bdb1d-d4a5-4b3c-ad77-a70dcaef03a1,13760132,webGL,1,USD,2022-11-30 9:19:41,80,https://cdn-prod.fluidconfigure.com/api/recipe/13760132?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34674137,1622,25321,c58bdb1d-d4a5-4b3c-ad77-a70dcaef03a1,11361314,webGL,1,USD,2022-11-30 9:25:42,80,https://cdn-prod.fluidconfigure.com/api/recipe/11361314?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34674309,1622,25321,c58bdb1d-d4a5-4b3c-ad77-a70dcaef03a1,19984057,webGL,1,USD,2022-11-30 9:39:50,80,https://cdn-prod.fluidconfigure.com/api/recipe/19984057?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34674522,1622,25321,c58bdb1d-d4a5-4b3c-ad77-a70dcaef03a1,21692048,webGL,1,USD,2022-11-30 9:56:57,80,https://cdn-prod.fluidconfigure.com/api/recipe/21692048?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34700301,1622,25321,c96d3886-da42-4d40-8b62-15dedb902ba4,34030458,webGL,1,USD,2022-12-01 11:38:25,90,https://cdn-prod.fluidconfigure.com/api/recipe/34030458?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34700308,1622,25321,c96d3886-da42-4d40-8b62-15dedb902ba4,24010042,webGL,1,USD,2022-12-01 11:39:10,90,https://cdn-prod.fluidconfigure.com/api/recipe/24010042?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34700446,1622,25321,c96d3886-da42-4d40-8b62-15dedb902ba4,26183417,webGL,1,USD,2022-12-01 11:51:02,90,https://cdn-prod.fluidconfigure.com/api/recipe/26183417?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34700632,1622,25321,c96d3886-da42-4d40-8b62-15dedb902ba4,72602080,webGL,1,USD,2022-12-01 12:07:23,90,https://cdn-prod.fluidconfigure.com/api/recipe/72602080?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34613381,1622,25321,d0d66db4-b182-43e6-ba12-30cb276c05ea,42357501,webGL,1,USD,2022-11-29 0:14:00,98.25,https://cdn-prod.fluidconfigure.com/api/recipe/42357501?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34613537,1622,25321,d0d66db4-b182-43e6-ba12-30cb276c05ea,45342189,webGL,1,USD,2022-11-29 0:15:50,99.5,https://cdn-prod.fluidconfigure.com/api/recipe/45342189?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34613729,1622,25321,d0d66db4-b182-43e6-ba12-30cb276c05ea,11424092,webGL,1,USD,2022-11-29 0:17:55,103.5,https://cdn-prod.fluidconfigure.com/api/recipe/11424092?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34613852,1622,25321,d0d66db4-b182-43e6-ba12-30cb276c05ea,15516549,webGL,1,USD,2022-11-29 0:20:05,98.25,https://cdn-prod.fluidconfigure.com/api/recipe/15516549?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34614110,1622,25321,d0d66db4-b182-43e6-ba12-30cb276c05ea,25663707,webGL,1,USD,2022-11-29 0:23:19,94.25,https://cdn-prod.fluidconfigure.com/api/recipe/25663707?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34614229,1622,25321,d0d66db4-b182-43e6-ba12-30cb276c05ea,36018143,webGL,1,USD,2022-11-29 0:24:51,95.25,https://cdn-prod.fluidconfigure.com/api/recipe/36018143?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34614274,1622,25321,d0d66db4-b182-43e6-ba12-30cb276c05ea,55893810,webGL,1,USD,2022-11-29 0:26:11,95.25,https://cdn-prod.fluidconfigure.com/api/recipe/55893810?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33985301,1622,25321,ddc0acba-f9fd-496d-8943-f476c89c5b1c,34746508,webGL,1,USD,2022-11-17 17:31:54,90,https://cdn-prod.fluidconfigure.com/api/recipe/34746508?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33988560,1622,25321,df4813c2-22e9-4188-bc7d-54919c3be25c,18640529,webGL,1,USD,2022-11-17 18:57:22,114.25,https://cdn-prod.fluidconfigure.com/api/recipe/18640529?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34725983,1622,25321,eaa70d02-4a21-46e7-855a-133d7da55a4f,41304643,webGL,1,USD,2022-12-02 8:59:39,80,https://cdn-prod.fluidconfigure.com/api/recipe/41304643?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34726298,1622,25321,eaa70d02-4a21-46e7-855a-133d7da55a4f,49949171,webGL,1,USD,2022-12-02 9:27:35,80,https://cdn-prod.fluidconfigure.com/api/recipe/49949171?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34699028,1622,25322,0a949318-3ff3-4798-b721-20a9563a9fd1,11373092,webGL,1,USD,2022-12-01 9:45:20,70,https://cdn-prod.fluidconfigure.com/api/recipe/11373092?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34725513,1622,25322,0be50d67-84e6-401c-84a9-e395f7bd516f,64631924,webGL,1,USD,2022-12-02 8:11:58,50,https://cdn-prod.fluidconfigure.com/api/recipe/64631924?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986454,1622,25322,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,57158985,webGL,1,USD,2022-11-17 18:00:19,70,https://cdn-prod.fluidconfigure.com/api/recipe/57158985?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33986514,1622,25322,0ed21ec9-8b63-4f95-96d3-cdcd8af30bea,47857545,webGL,1,USD,2022-11-17 18:01:08,70,https://cdn-prod.fluidconfigure.com/api/recipe/47857545?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
33938213,1622,25322,18377956-41c7-4942-89b4-8619b2951a3c,15799986,webGL,1,USD,2022-11-15 19:47:14,0,https://cdn-prod.fluidconfigure.com/api/recipe/15799986?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34698203,1622,25322,2c1722f7-664c-4cdb-a0bf-0b9b9926ad16,36239298,webGL,1,USD,2022-12-01 8:09:27,70,https://cdn-prod.fluidconfigure.com/api/recipe/36239298?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34698312,1622,25322,2c1722f7-664c-4cdb-a0bf-0b9b9926ad16,32018616,webGL,1,USD,2022-12-01 8:25:31,70,https://cdn-prod.fluidconfigure.com/api/recipe/32018616?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
34698411,1622,25322,2c1722f7-664c-4cdb-a0bf-0b9b9926ad16,45373002,webGL,1,USD,2022-12-01 8:36:15,70,https://cdn-prod.fluidconfigure.com/api/recipe/45373002?apiKey=ADIDAS-ZFzVhet0y8DeOoIYqDCG1p3
